invoice_id,issue_date,provider,rut_provider,net_amount,tax,total,period,expected_tax,tax_ok,expected_total,total_ok,expected_period,period_ok,error_type,final_status
F00677,2024-01-08,Tecnología Norte SpA,76.123.456-7,121325.0,23051.75,144376.75,2024-01,23051.75,True,144376.75,True,2024-01,True,OK,0
F00678,2024-01-16,Comercial Sur SpA,76.123.456-7,147434.0,28012.46,175446.46,2024-01,28012.46,True,175446.46,True,2024-01,True,OK,0
F00679,2024-01-20,Tecnología Norte SpA,76.123.456-7,161313.0,30649.47,191962.47,2024-01,30649.47,True,191962.47,True,2024-01,True,OK,0
F00680,2024-01-12,Servicios Andes Ltda,76.123.456-7,403586.0,95735.43163502736,499321.43163502734,2024-01,76681.34,False,499321.43163502734,True,2024-01,True,IVA incorrecto,1
F00681,2024-01-17,Logística Patagonia Ltda,76.123.456-7,187416.0,35609.04,223025.04,2024-01,35609.04,True,223025.04,True,2024-01,True,OK,0
F00682,2024-01-11,Comercial Sur SpA,76.123.456-7,161423.0,30670.37,192093.37,2024-01,30670.37,True,192093.37,True,2024-01,True,OK,0
F00683,2024-01-04,Servicios Andes Ltda,76.123.456-7,374792.0,71210.48,446002.48,2024-01,71210.48,True,446002.48,True,2024-01,True,OK,0
F00684,2024-01-17,Comercial Sur SpA,76.123.456-7,330453.0,62786.07,393239.07,2024-01,62786.07,True,393239.07,True,2024-01,True,OK,0
F00685,2024-01-05,Tecnología Norte SpA,76.123.456-7,140209.0,26639.71,166848.71,2024-01,26639.71,True,166848.71,True,2024-01,True,OK,0
F00686,2024-01-11,Tecnología Norte SpA,76.123.456-7,187956.0,35711.64,223667.64,2024-01,35711.64,True,223667.64,True,2024-01,True,OK,0
F00687,2024-01-14,Servicios Andes Ltda,76.123.456-7,230661.0,43825.590000000004,274486.59,2024-01,43825.590000000004,True,274486.59,True,2024-01,True,OK,0
F00688,2024-01-12,Tecnología Norte SpA,76.123.456-7,351095.0,66708.05,417803.05,2024-01,66708.05,True,417803.05,True,2024-01,True,OK,0
F00689,2024-01-12,Tecnología Norte SpA,76.123.456-7,71562.0,13596.78,85158.78,2024-01,13596.78,True,85158.78,True,2024-01,True,OK,0
F00690,2024-01-06,Logística Patagonia Ltda,76.123.456-7,479573.0,91118.87,570691.87,2024-01,91118.87,True,570691.87,True,2024-01,True,OK,0
F00691,2024-01-29,Logística Patagonia Ltda,76.123.456-7,414615.0,78776.85,493391.85,2024-01,78776.85,True,493391.85,True,2024-01,True,OK,0
F00692,2024-01-14,Logística Patagonia Ltda,76.123.456-7,54909.0,13478.480660574274,68387.48066057428,2024-01,10432.710000000001,False,68387.48066057428,True,2024-01,True,IVA incorrecto,1
F00693,2024-01-07,Tecnología Norte SpA,76.123.456-7,300498.0,44251.77610329916,344749.77610329917,2024-01,57094.62,False,344749.77610329917,True,2024-01,True,IVA incorrecto,1
F00694,2024-01-31,Comercial Sur SpA,76.123.456-7,375104.0,71269.76,446373.76,2024-01,71269.76,True,446373.76,True,2024-01,True,OK,0
F00695,2024-01-12,Comercial Sur SpA,76.123.456-7,226718.0,43076.42,269794.42,2024-01,43076.42,True,269794.42,True,2024-01,True,OK,0
F00696,2024-01-11,Comercial Sur SpA,76.123.456-7,103480.0,19661.2,123141.2,2024-01,19661.2,True,123141.2,True,2024-01,True,OK,0
F00697,2024-01-02,Comercial Sur SpA,76.123.456-7,403838.0,76729.22,480567.22,2024-01,76729.22,True,480567.22,True,2024-01,True,OK,0
F00698,2024-01-14,Servicios Andes Ltda,76.123.456-7,140239.0,26645.41,166884.41,2024-01,26645.41,True,166884.41,True,2024-01,True,OK,0
F00699,2024-01-01,Comercial Sur SpA,76.123.456-7,387036.0,56843.51108372119,443879.5110837212,2024-01,73536.84,False,443879.5110837212,True,2024-01,True,IVA incorrecto,1
F00700,2024-01-02,Comercial Sur SpA,76.123.456-7,452430.0,85961.7,538391.7,2024-01,85961.7,True,538391.7,True,2024-01,True,OK,0
F00701,2024-01-25,Logística Patagonia Ltda,76.123.456-7,489512.0,93007.28,582519.28,2024-01,93007.28,True,582519.28,True,2024-01,True,OK,0
F00702,2024-01-15,Comercial Sur SpA,76.123.456-7,206223.0,31802.079775412356,238025.07977541236,2024-01,39182.37,False,238025.07977541236,True,2024-01,True,IVA incorrecto,1
F00703,2024-01-18,Comercial Sur SpA,76.123.456-7,157907.0,33384.18046246758,191291.18046246757,2024-01,30002.33,False,191291.18046246757,True,2024-01,True,IVA incorrecto,1
F00704,2024-01-26,Comercial Sur SpA,76.123.456-7,118284.0,22473.96,140757.96,2024-01,22473.96,True,140757.96,True,2024-01,True,OK,0
F00705,2024-01-09,Tecnología Norte SpA,76.123.456-7,263146.0,52762.69532676261,315908.6953267626,2024-01,49997.74,False,315908.6953267626,True,2024-01,True,IVA incorrecto,1
F00706,2024-01-21,Servicios Andes Ltda,76.123.456-7,306042.0,58147.98,364189.98,2024-01,58147.98,True,364189.98,True,2024-01,True,OK,0
F00707,2024-01-18,Servicios Andes Ltda,76.123.456-7,80922.0,15375.18,96297.18,2024-01,15375.18,True,96297.18,True,2024-01,True,OK,0
F00708,2024-01-27,Servicios Andes Ltda,76.123.456-7,208895.0,39690.05,248585.05,2024-01,39690.05,True,248585.05,True,2024-01,True,OK,0
F00709,2024-01-22,Servicios Andes Ltda,76.123.456-7,161165.0,39095.892901265346,200260.89290126535,2024-01,30621.35,False,200260.89290126535,True,2024-01,True,IVA incorrecto,1
F00710,2024-01-21,Tecnología Norte SpA,76.123.456-7,453617.0,86187.23,539804.23,2024-01,86187.23,True,539804.23,True,2024-01,True,OK,0
F00711,2024-01-19,Tecnología Norte SpA,76.123.456-7,368094.0,70814.57203896262,438908.5720389626,2024-01,69937.86,False,438908.5720389626,True,2024-01,True,IVA incorrecto,1
F00712,2024-01-26,Logística Patagonia Ltda,76.123.456-7,285776.0,54297.44,340073.44,2024-01,54297.44,True,340073.44,True,2024-01,True,OK,0
F00713,2024-01-30,Logística Patagonia Ltda,76.123.456-7,71467.0,13578.73,85045.73,2024-01,13578.73,True,85045.73,True,2024-01,True,OK,0
F00714,2024-01-05,Logística Patagonia Ltda,76.123.456-7,90405.0,17176.95,107581.95,2024-01,17176.95,True,107581.95,True,2024-01,True,OK,0
F00715,2024-01-14,Logística Patagonia Ltda,76.123.456-7,197945.0,44110.23811122993,242055.23811122993,2024-01,37609.55,False,242055.23811122993,True,2024-01,True,IVA incorrecto,1
F00716,2024-01-31,Logística Patagonia Ltda,76.123.456-7,376975.0,71625.25,448600.25,2024-01,71625.25,True,448600.25,True,2024-01,True,OK,0
F00717,2024-01-06,Logística Patagonia Ltda,76.123.456-7,474146.0,90087.74,564233.74,2024-01,90087.74,True,564233.74,True,2024-01,True,OK,0
F00718,2024-01-19,Tecnología Norte SpA,76.123.456-7,306861.0,56609.4639123853,363470.4639123853,2024-01,58303.590000000004,False,363470.4639123853,True,2024-01,True,IVA incorrecto,1
F00719,2024-01-22,Tecnología Norte SpA,76.123.456-7,117649.0,27656.206189022523,145305.20618902252,2024-01,22353.31,False,145305.20618902252,True,2024-01,True,IVA incorrecto,1
F00720,2024-01-20,Logística Patagonia Ltda,76.123.456-7,283199.0,53807.81,337006.81,2024-01,53807.81,True,337006.81,True,2024-01,True,OK,0
F00721,2024-01-05,Tecnología Norte SpA,76.123.456-7,97514.0,18527.66,116041.66,2024-01,18527.66,True,116041.66,True,2024-01,True,OK,0
F00722,2024-01-15,Logística Patagonia Ltda,76.123.456-7,306017.0,41031.051615370896,347048.0516153709,2024-01,58143.23,False,347048.0516153709,True,2024-01,True,IVA incorrecto,1
F00723,2024-01-07,Comercial Sur SpA,76.123.456-7,94608.0,17975.52,112583.52,2024-01,17975.52,True,112583.52,True,2024-01,True,OK,0
F00724,2024-01-10,Tecnología Norte SpA,76.123.456-7,333856.0,70125.0822275289,403981.0822275289,2024-01,63432.64,False,403981.0822275289,True,2024-01,True,IVA incorrecto,1
F00725,2024-01-07,Comercial Sur SpA,76.123.456-7,337615.0,80944.14396356916,418559.1439635692,2024-01,64146.85,False,418559.1439635692,True,2024-01,True,IVA incorrecto,1
F00726,2024-01-09,Comercial Sur SpA,76.123.456-7,223347.0,42435.93,265782.93,2024-01,42435.93,True,265782.93,True,2024-01,True,OK,0
F00727,2024-01-05,Logística Patagonia Ltda,76.123.456-7,276884.0,55960.30462628922,332844.30462628923,2024-01,52607.96,False,332844.30462628923,True,2024-01,True,IVA incorrecto,1
F00728,2024-01-29,Comercial Sur SpA,76.123.456-7,93306.0,17728.14,111034.14,2024-01,17728.14,True,111034.14,True,2024-01,True,OK,0
F00729,2024-01-17,Servicios Andes Ltda,76.123.456-7,66083.0,9665.906303901556,75748.90630390156,2024-01,12555.77,False,75748.90630390156,True,2024-01,True,IVA incorrecto,1
F00730,2024-01-04,Tecnología Norte SpA,76.123.456-7,183345.0,37452.0208774528,220797.0208774528,2024-01,34835.55,False,220797.0208774528,True,2024-01,True,IVA incorrecto,1
F00731,2024-01-26,Comercial Sur SpA,76.123.456-7,347779.0,66078.01,413857.01,2024-01,66078.01,True,413857.01,True,2024-01,True,OK,0
F00732,2024-01-14,Logística Patagonia Ltda,76.123.456-7,251939.0,38688.741548244616,290627.7415482446,2024-01,47868.41,False,290627.7415482446,True,2024-01,True,IVA incorrecto,1
F00733,2024-01-31,Comercial Sur SpA,76.123.456-7,270383.0,51372.770000000004,321755.77,2024-01,51372.770000000004,True,321755.77,True,2024-01,True,OK,0
F00734,2024-01-19,Logística Patagonia Ltda,76.123.456-7,267795.0,50881.05,318676.05,2024-01,50881.05,True,318676.05,True,2024-01,True,OK,0
F00735,2024-01-01,Servicios Andes Ltda,76.123.456-7,238754.0,43480.657697609495,282234.6576976095,2024-01,45363.26,False,282234.6576976095,True,2024-01,True,IVA incorrecto,1
F00736,2024-01-29,Logística Patagonia Ltda,76.123.456-7,391991.0,94963.69669020084,486954.6966902008,2024-01,74478.29,False,486954.6966902008,True,2024-01,True,IVA incorrecto,1
F00737,2024-01-22,Servicios Andes Ltda,76.123.456-7,421932.0,80167.08,502099.08,2024-01,80167.08,True,502099.08,True,2024-01,True,OK,0
F00738,2024-01-29,Logística Patagonia Ltda,76.123.456-7,375288.0,71304.72,446592.72,2024-01,71304.72,True,446592.72,True,2024-01,True,OK,0
F00739,2024-01-03,Logística Patagonia Ltda,76.123.456-7,253192.0,48106.48,301298.48,2024-01,48106.48,True,301298.48,True,2024-01,True,OK,0
F00740,2024-01-04,Tecnología Norte SpA,76.123.456-7,345557.0,65655.83,411212.83,2024-01,65655.83,True,411212.83,True,2024-01,True,OK,0
F00741,2024-01-23,Tecnología Norte SpA,76.123.456-7,459194.0,63406.58167802117,522600.5816780212,2024-01,87246.86,False,522600.5816780212,True,2024-01,True,IVA incorrecto,1
F00742,2024-01-08,Logística Patagonia Ltda,76.123.456-7,135820.0,25805.8,161625.8,2024-01,25805.8,True,161625.8,True,2024-01,True,OK,0
F00743,2024-01-04,Logística Patagonia Ltda,76.123.456-7,156970.0,29824.3,186794.3,2024-01,29824.3,True,186794.3,True,2024-01,True,OK,0
F00744,2024-01-05,Servicios Andes Ltda,76.123.456-7,280656.0,47110.85839464343,327766.8583946434,2024-01,53324.64,False,327766.8583946434,True,2024-01,True,IVA incorrecto,1
F00745,2024-01-08,Tecnología Norte SpA,76.123.456-7,479502.0,91105.38,570607.38,2024-01,91105.38,True,570607.38,True,2024-01,True,OK,0
F00746,2024-01-12,Tecnología Norte SpA,76.123.456-7,190948.0,33628.91027167704,224576.91027167704,2024-01,36280.12,False,224576.91027167704,True,2024-01,True,IVA incorrecto,1
F00747,2024-01-29,Servicios Andes Ltda,76.123.456-7,469932.0,89287.08,559219.08,2024-01,89287.08,True,559219.08,True,2024-01,True,OK,0
F00748,2024-01-22,Servicios Andes Ltda,76.123.456-7,297678.0,56558.82,354236.82,2024-01,56558.82,True,354236.82,True,2024-01,True,OK,0
F00749,2024-01-02,Logística Patagonia Ltda,76.123.456-7,492459.0,93567.21,586026.21,2024-01,93567.21,True,586026.21,True,2024-01,True,OK,0
F00750,2024-01-07,Tecnología Norte SpA,76.123.456-7,318665.0,55737.40252859092,374402.40252859093,2024-01,60546.35,False,374402.40252859093,True,2024-01,True,IVA incorrecto,1
F00751,2024-01-19,Logística Patagonia Ltda,76.123.456-7,253946.0,39718.801913550975,293664.801913551,2024-01,48249.74,False,293664.801913551,True,2024-01,True,IVA incorrecto,1
F00752,2024-01-11,Comercial Sur SpA,76.123.456-7,429551.0,81614.69,511165.69,2024-01,81614.69,True,511165.69,True,2024-01,True,OK,0
F00753,2024-01-16,Servicios Andes Ltda,76.123.456-7,454024.0,107806.64558851613,561830.6455885161,2024-01,86264.56,False,561830.6455885161,True,2024-01,True,IVA incorrecto,1
F00754,2024-01-28,Servicios Andes Ltda,76.123.456-7,136767.0,25985.73,162752.73,2024-01,25985.73,True,162752.73,True,2024-01,True,OK,0
F00755,2024-01-07,Comercial Sur SpA,76.123.456-7,153220.0,22522.88102983608,175742.88102983608,2024-01,29111.8,False,175742.88102983608,True,2024-01,True,IVA incorrecto,1
F00756,2024-01-14,Tecnología Norte SpA,76.123.456-7,412275.0,78332.25,490607.25,2024-01,78332.25,True,490607.25,True,2024-01,True,OK,0
F00757,2024-01-18,Tecnología Norte SpA,76.123.456-7,91816.0,17524.37279461426,109340.37279461426,2024-01,17445.04,False,109340.37279461426,True,2024-01,True,IVA incorrecto,1
F00758,2024-01-12,Comercial Sur SpA,76.123.456-7,474400.0,90136.0,564536.0,2024-01,90136.0,True,564536.0,True,2024-01,True,OK,0
F00759,2024-01-27,Logística Patagonia Ltda,76.123.456-7,489552.0,93014.88,582566.88,2024-01,93014.88,True,582566.88,True,2024-01,True,OK,0
F00760,2024-01-06,Logística Patagonia Ltda,76.123.456-7,189403.0,35986.57,225389.57,2024-01,35986.57,True,225389.57,True,2024-01,True,OK,0
F00761,2024-01-30,Comercial Sur SpA,76.123.456-7,308257.0,58568.83,366825.83,2024-01,58568.83,True,366825.83,True,2024-01,True,OK,0
F00762,2024-01-23,Servicios Andes Ltda,76.123.456-7,301613.0,57306.47,358919.47,2024-01,57306.47,True,358919.47,True,2024-01,True,OK,0
F00763,2024-01-19,Servicios Andes Ltda,76.123.456-7,409328.0,77772.32,487100.32,2024-01,77772.32,True,487100.32,True,2024-01,True,OK,0
F00764,2024-01-28,Logística Patagonia Ltda,76.123.456-7,483107.0,91790.33,574897.33,2024-01,91790.33,True,574897.33,True,2024-01,True,OK,0
F00765,2024-01-04,Tecnología Norte SpA,76.123.456-7,493401.0,99352.47626296918,592753.4762629692,2024-01,93746.19,False,592753.4762629692,True,2024-01,True,IVA incorrecto,1
F00766,2024-01-21,Servicios Andes Ltda,76.123.456-7,167707.0,27874.8937208027,195581.8937208027,2024-01,31864.33,False,195581.8937208027,True,2024-01,True,IVA incorrecto,1
F00767,2024-01-21,Tecnología Norte SpA,76.123.456-7,135547.0,25753.93,161300.93,2024-01,25753.93,True,161300.93,True,2024-01,True,OK,0
F00768,2024-01-06,Logística Patagonia Ltda,76.123.456-7,182585.0,34691.15,217276.15,2024-01,34691.15,True,217276.15,True,2024-01,True,OK,0
F00769,2024-01-02,Servicios Andes Ltda,76.123.456-7,315796.0,60001.24,375797.24,2024-01,60001.24,True,375797.24,True,2024-01,True,OK,0
F00770,2024-01-08,Comercial Sur SpA,76.123.456-7,199775.0,41704.25313327795,241479.25313327793,2024-01,37957.25,False,241479.25313327793,True,2024-01,True,IVA incorrecto,1
F00771,2024-01-13,Logística Patagonia Ltda,76.123.456-7,317710.0,60364.9,378074.9,2024-01,60364.9,True,378074.9,True,2024-01,True,OK,0
F00772,2024-01-04,Servicios Andes Ltda,76.123.456-7,94894.0,18029.86,112923.86,2024-01,18029.86,True,112923.86,True,2024-01,True,OK,0
F00773,2024-01-10,Servicios Andes Ltda,76.123.456-7,450298.0,85556.62,535854.62,2024-01,85556.62,True,535854.62,True,2024-01,True,OK,0
F00774,2024-01-20,Comercial Sur SpA,76.123.456-7,243514.0,36904.363616126306,280418.3636161263,2024-01,46267.66,False,280418.3636161263,True,2024-01,True,IVA incorrecto,1
F00775,2024-01-17,Comercial Sur SpA,76.123.456-7,440676.0,83728.44,524404.44,2024-01,83728.44,True,524404.44,True,2024-01,True,OK,0
F00776,2024-01-28,Logística Patagonia Ltda,76.123.456-7,280987.0,53387.53,334374.53,2024-01,53387.53,True,334374.53,True,2024-01,True,OK,0
F00777,2024-01-10,Logística Patagonia Ltda,76.123.456-7,52481.0,9971.39,62452.39,2024-01,9971.39,True,62452.39,True,2024-01,True,OK,0
F00778,2024-01-18,Logística Patagonia Ltda,76.123.456-7,323176.0,61403.44,384579.44,2024-01,61403.44,True,384579.44,True,2024-01,True,OK,0
F00779,2024-01-04,Tecnología Norte SpA,76.123.456-7,345451.0,65635.69,411086.69,2024-01,65635.69,True,411086.69,True,2024-01,True,OK,0
F00780,2024-01-09,Servicios Andes Ltda,76.123.456-7,71837.0,13649.03,85486.03,2024-01,13649.03,True,85486.03,True,2024-01,True,OK,0
F00781,2024-01-20,Comercial Sur SpA,76.123.456-7,292628.0,62203.37155384921,354831.3715538492,2024-01,55599.32,False,354831.3715538492,True,2024-01,True,IVA incorrecto,1
F00782,2024-01-05,Comercial Sur SpA,76.123.456-7,441224.0,83832.56,525056.56,2024-01,83832.56,True,525056.56,True,2024-01,True,OK,0
F00783,2024-01-31,Comercial Sur SpA,76.123.456-7,403415.0,76648.85,480063.85,2024-01,76648.85,True,480063.85,True,2024-01,True,OK,0
F00784,2024-01-19,Logística Patagonia Ltda,76.123.456-7,471134.0,89515.46,560649.46,2024-01,89515.46,True,560649.46,True,2024-01,True,OK,0
F00785,2024-01-21,Tecnología Norte SpA,76.123.456-7,294085.0,55876.15,349961.15,2024-01,55876.15,True,349961.15,True,2024-01,True,OK,0
F00786,2024-01-31,Comercial Sur SpA,76.123.456-7,316714.0,60175.66,376889.66000000003,2024-01,60175.66,True,376889.66000000003,True,2024-01,True,OK,0
F00787,2024-01-09,Tecnología Norte SpA,76.123.456-7,474328.0,90122.32,564450.3200000001,2024-01,90122.32,True,564450.3200000001,True,2024-01,True,OK,0
F00788,2024-01-16,Servicios Andes Ltda,76.123.456-7,57477.0,9550.269454227377,67027.26945422738,2024-01,10920.630000000001,False,67027.26945422738,True,2024-01,True,IVA incorrecto,1
F00789,2024-01-13,Comercial Sur SpA,76.123.456-7,463792.0,88120.48,551912.48,2024-01,88120.48,True,551912.48,True,2024-01,True,OK,0
F00790,2024-01-14,Logística Patagonia Ltda,76.123.456-7,262259.0,49829.21,312088.21,2024-01,49829.21,True,312088.21,True,2024-01,True,OK,0
F00791,2024-01-01,Comercial Sur SpA,76.123.456-7,277055.0,52640.45,329695.45,2024-01,52640.45,True,329695.45,True,2024-01,True,OK,0
F00792,2024-01-28,Servicios Andes Ltda,76.123.456-7,317977.0,60415.63,378392.63,2024-01,60415.63,True,378392.63,True,2024-01,True,OK,0
F00793,2024-01-20,Tecnología Norte SpA,76.123.456-7,146153.0,34700.632137450455,180853.63213745045,2024-01,27769.07,False,180853.63213745045,True,2024-01,True,IVA incorrecto,1
F00794,2024-01-22,Logística Patagonia Ltda,76.123.456-7,473687.0,90000.53,563687.53,2024-01,90000.53,True,563687.53,True,2024-01,True,OK,0
F00795,2024-01-10,Servicios Andes Ltda,76.123.456-7,314590.0,59772.1,374362.1,2024-01,59772.1,True,374362.1,True,2024-01,True,OK,0
F00796,2024-01-27,Comercial Sur SpA,76.123.456-7,352254.0,66928.26,419182.26,2024-01,66928.26,True,419182.26,True,2024-01,True,OK,0
F00797,2024-01-22,Logística Patagonia Ltda,76.123.456-7,177953.0,40764.57771755702,218717.57771755703,2024-01,33811.07,False,218717.57771755703,True,2024-01,True,IVA incorrecto,1
F00798,2024-01-07,Comercial Sur SpA,76.123.456-7,211714.0,40225.66,251939.66,2024-01,40225.66,True,251939.66,True,2024-01,True,OK,0
F00799,2024-01-15,Servicios Andes Ltda,76.123.456-7,480533.0,91301.27,571834.27,2024-01,91301.27,True,571834.27,True,2024-01,True,OK,0
F00800,2024-01-16,Servicios Andes Ltda,76.123.456-7,133194.0,25306.86,158500.86,2024-01,25306.86,True,158500.86,True,2024-01,True,OK,0
F00801,2024-01-15,Comercial Sur SpA,76.123.456-7,394446.0,74944.74,469390.74,2024-01,74944.74,True,469390.74,True,2024-01,True,OK,0
F00802,2024-01-30,Servicios Andes Ltda,76.123.456-7,274426.0,45780.00853453473,320206.0085345347,2024-01,52140.94,False,320206.0085345347,True,2024-01,True,IVA incorrecto,1
F00803,2024-01-02,Servicios Andes Ltda,76.123.456-7,67471.0,12819.49,80290.49,2024-01,12819.49,True,80290.49,True,2024-01,True,OK,0
F00804,2024-01-03,Logística Patagonia Ltda,76.123.456-7,461161.0,86733.93160766474,547894.9316076648,2024-01,87620.59,False,547894.9316076648,True,2024-01,True,IVA incorrecto,1
F00805,2024-01-22,Tecnología Norte SpA,76.123.456-7,166566.0,31647.54,198213.54,2024-01,31647.54,True,198213.54,True,2024-01,True,OK,0
F00806,2024-01-13,Comercial Sur SpA,76.123.456-7,473686.0,80527.22144041419,554213.2214404142,2024-01,90000.34,False,554213.2214404142,True,2024-01,True,IVA incorrecto,1
F00807,2024-01-08,Tecnología Norte SpA,76.123.456-7,248281.0,47173.39,295454.39,2024-01,47173.39,True,295454.39,True,2024-01,True,OK,0
F00808,2024-01-08,Tecnología Norte SpA,76.123.456-7,479151.0,91038.69,570189.69,2024-01,91038.69,True,570189.69,True,2024-01,True,OK,0
F00809,2024-01-06,Tecnología Norte SpA,76.123.456-7,286531.0,54440.89,340971.89,2024-01,54440.89,True,340971.89,True,2024-01,True,OK,0
F00810,2024-01-21,Comercial Sur SpA,76.123.456-7,151113.0,28711.47,179824.47,2024-01,28711.47,True,179824.47,True,2024-01,True,OK,0
F00811,2024-01-26,Comercial Sur SpA,76.123.456-7,397501.0,75525.19,473026.19,2024-01,75525.19,True,473026.19,True,2024-01,True,OK,0
F00812,2024-01-07,Servicios Andes Ltda,76.123.456-7,206351.0,39206.69,245557.69,2024-01,39206.69,True,245557.69,True,2024-01,True,OK,0
F00813,2024-01-26,Comercial Sur SpA,76.123.456-7,316677.0,60168.63,376845.63,2024-01,60168.63,True,376845.63,True,2024-01,True,OK,0
F00814,2024-01-15,Tecnología Norte SpA,76.123.456-7,189820.0,36065.8,225885.8,2024-01,36065.8,True,225885.8,True,2024-01,True,OK,0
F00815,2024-01-19,Logística Patagonia Ltda,76.123.456-7,323265.0,61420.35,384685.35,2024-01,61420.35,True,384685.35,True,2024-01,True,OK,0
F00816,2024-01-01,Tecnología Norte SpA,76.123.456-7,193983.0,38755.78598663081,232738.78598663083,2024-01,36856.77,False,232738.78598663083,True,2024-01,True,IVA incorrecto,1
F00817,2024-01-30,Tecnología Norte SpA,76.123.456-7,168201.0,36536.53119380015,204737.53119380015,2024-01,31958.19,False,204737.53119380015,True,2024-01,True,IVA incorrecto,1
F00818,2024-01-03,Logística Patagonia Ltda,76.123.456-7,465797.0,88501.43000000001,554298.43,2024-01,88501.43000000001,True,554298.43,True,2024-01,True,OK,0
F00819,2024-01-31,Logística Patagonia Ltda,76.123.456-7,117533.0,22331.27,139864.27,2024-01,22331.27,True,139864.27,True,2024-01,True,OK,0
F00820,2024-01-26,Comercial Sur SpA,76.123.456-7,349495.0,66404.05,415899.05,2024-01,66404.05,True,415899.05,True,2024-01,True,OK,0
F00821,2024-01-03,Servicios Andes Ltda,76.123.456-7,179368.0,34079.92,213447.91999999998,2024-01,34079.92,True,213447.91999999998,True,2024-01,True,OK,0
F00822,2024-01-19,Logística Patagonia Ltda,76.123.456-7,112003.0,21280.57,133283.57,2024-01,21280.57,True,133283.57,True,2024-01,True,OK,0
F00823,2024-01-26,Comercial Sur SpA,76.123.456-7,388108.0,73740.52,461848.52,2024-01,73740.52,True,461848.52,True,2024-01,True,OK,0
F00824,2024-01-20,Tecnología Norte SpA,76.123.456-7,365191.0,53745.300698181076,418936.3006981811,2024-01,69386.29,False,418936.3006981811,True,2024-01,True,IVA incorrecto,1
F00825,2024-01-11,Tecnología Norte SpA,76.123.456-7,476979.0,104567.3401852626,581546.3401852626,2024-01,90626.01,False,581546.3401852626,True,2024-01,True,IVA incorrecto,1
F00826,2024-01-29,Comercial Sur SpA,76.123.456-7,319882.0,44763.24713815784,364645.24713815784,2024-01,60777.58,False,364645.24713815784,True,2024-01,True,IVA incorrecto,1
F00827,2024-01-29,Logística Patagonia Ltda,76.123.456-7,147044.0,27938.36,174982.36,2024-01,27938.36,True,174982.36,True,2024-01,True,OK,0
F00828,2024-01-25,Servicios Andes Ltda,76.123.456-7,271378.0,41247.09782032667,312625.0978203267,2024-01,51561.82,False,312625.0978203267,True,2024-01,True,IVA incorrecto,1
F00829,2024-01-13,Logística Patagonia Ltda,76.123.456-7,343232.0,65214.08,408446.08,2024-01,65214.08,True,408446.08,True,2024-01,True,OK,0
F00830,2024-01-28,Comercial Sur SpA,76.123.456-7,457564.0,94324.65664843404,551888.656648434,2024-01,86937.16,False,551888.656648434,True,2024-01,True,IVA incorrecto,1
F00831,2024-01-06,Comercial Sur SpA,76.123.456-7,68695.0,15351.910634997907,84046.91063499791,2024-01,13052.05,False,84046.91063499791,True,2024-01,True,IVA incorrecto,1
F00832,2024-01-01,Servicios Andes Ltda,76.123.456-7,291181.0,55324.39,346505.39,2024-01,55324.39,True,346505.39,True,2024-01,True,OK,0
F00833,2024-01-07,Comercial Sur SpA,76.123.456-7,499883.0,94977.77,594860.77,2024-01,94977.77,True,594860.77,True,2024-01,True,OK,0
F00834,2024-01-20,Tecnología Norte SpA,76.123.456-7,195131.0,37074.89,232205.89,2024-01,37074.89,True,232205.89,True,2024-01,True,OK,0
F00835,2024-01-12,Tecnología Norte SpA,76.123.456-7,431010.0,81891.9,512901.9,2024-01,81891.9,True,512901.9,True,2024-01,True,OK,0
F00836,2024-01-15,Tecnología Norte SpA,76.123.456-7,315897.0,60020.43,375917.43,2024-01,60020.43,True,375917.43,True,2024-01,True,OK,0
F00837,2024-01-08,Servicios Andes Ltda,76.123.456-7,317364.0,60299.16,377663.16000000003,2024-01,60299.16,True,377663.16000000003,True,2024-01,True,OK,0
F00838,2024-01-28,Tecnología Norte SpA,76.123.456-7,222488.0,38677.82953729285,261165.82953729286,2024-01,42272.72,False,261165.82953729286,True,2024-01,True,IVA incorrecto,1
F00839,2024-01-01,Logística Patagonia Ltda,76.123.456-7,449364.0,68192.70789357368,517556.7078935737,2024-01,85379.16,False,517556.7078935737,True,2024-01,True,IVA incorrecto,1
F00840,2024-01-28,Servicios Andes Ltda,76.123.456-7,289926.0,55085.94,345011.94,2024-01,55085.94,True,345011.94,True,2024-01,True,OK,0
F00841,2024-01-15,Logística Patagonia Ltda,76.123.456-7,243564.0,50621.907990063875,294185.9079900639,2024-01,46277.16,False,294185.9079900639,True,2024-01,True,IVA incorrecto,1
F00842,2024-01-06,Servicios Andes Ltda,76.123.456-7,144522.0,27459.18,171981.18,2024-01,27459.18,True,171981.18,True,2024-01,True,OK,0
F00843,2024-01-03,Comercial Sur SpA,76.123.456-7,355204.0,67488.76,422692.76,2024-01,67488.76,True,422692.76,True,2024-01,True,OK,0
F00844,2024-01-30,Comercial Sur SpA,76.123.456-7,453339.0,86134.41,539473.41,2024-01,86134.41,True,539473.41,True,2024-01,True,OK,0
F00845,2024-01-20,Comercial Sur SpA,76.123.456-7,422299.0,57829.71296340154,480128.7129634015,2024-01,80236.81,False,480128.7129634015,True,2024-01,True,IVA incorrecto,1
F00846,2024-01-24,Tecnología Norte SpA,76.123.456-7,328244.0,68263.91256498499,396507.912564985,2024-01,62366.36,False,396507.912564985,True,2024-01,True,IVA incorrecto,1
